"time","indata_3263","indata_0031","inkey_3263","inkey_0031","decipher","ds","rst"
2.361,1751215648,1986098021,238195250,-361951885,0,1,0
2.362,1751215648,1986098021,238195250,-361951885,0,1,0
2.363,1751215648,1986098021,238195250,-361951885,0,0,0
2.364,-640340104,-181042023,238195250,-361951885,1,1,0
2.365,-640340104,-181042023,238195250,-361951885,1,1,0
2.366,-640340104,-181042023,238195250,-361951885,1,1,0
2.367,-640340104,-181042023,238195250,-361951885,1,1,0
2.368,-640340104,-181042023,238195250,-361951885,1,1,0
2.369,-640340104,-181042023,238195250,-361951885,1,1,0
2.37,-640340104,-181042023,238195250,-361951885,1,1,0
2.371,-640340104,-181042023,238195250,-361951885,1,1,0
2.372,-640340104,-181042023,238195250,-361951885,1,1,0
2.373,-640340104,-181042023,238195250,-361951885,1,1,0
2.374,-640340104,-181042023,238195250,-361951885,1,1,0
2.375,-640340104,-181042023,238195250,-361951885,1,1,0
2.376,-640340104,-181042023,238195250,-361951885,1,1,0
2.377,-640340104,-181042023,238195250,-361951885,1,1,0
2.378,-640340104,-181042023,238195250,-361951885,1,1,0
2.379,-640340104,-181042023,238195250,-361951885,1,1,0
2.38,-640340104,-181042023,238195250,-361951885,1,0,0
2.381,1818848869,218759168,238195250,-361951885,0,1,0
2.382,1818848869,218759168,238195250,-361951885,0,1,0
2.383,1818848869,218759168,238195250,-361951885,0,1,0
2.384,1818848869,218759168,238195250,-361951885,0,1,0
2.385,1818848869,218759168,238195250,-361951885,0,1,0
2.386,1818848869,218759168,238195250,-361951885,0,1,0
2.387,1818848869,218759168,238195250,-361951885,0,1,0
2.388,1818848869,218759168,238195250,-361951885,0,1,0
2.389,1818848869,218759168,238195250,-361951885,0,1,0
2.39,1818848869,218759168,238195250,-361951885,0,1,0
2.391,1818848869,218759168,238195250,-361951885,0,1,0
2.392,1818848869,218759168,238195250,-361951885,0,1,0
2.393,1818848869,218759168,238195250,-361951885,0,1,0
2.394,1818848869,218759168,238195250,-361951885,0,1,0
2.395,1818848869,218759168,238195250,-361951885,0,1,0
2.396,1818848869,218759168,238195250,-361951885,0,1,0
2.397,1818848869,218759168,238195250,-361951885,0,0,0
2.398,-2104833612,1407247955,238195250,-361951885,1,1,0
2.399,-2104833612,1407247955,238195250,-361951885,1,1,0
2.4,-2104833612,1407247955,238195250,-361951885,1,1,0
2.401,-2104833612,1407247955,238195250,-361951885,1,1,0
2.402,-2104833612,1407247955,238195250,-361951885,1,1,0
2.403,-2104833612,1407247955,238195250,-361951885,1,1,0
2.404,-2104833612,1407247955,238195250,-361951885,1,1,0
2.405,-2104833612,1407247955,238195250,-361951885,1,1,0
2.406,-2104833612,1407247955,238195250,-361951885,1,1,0
2.407,-2104833612,1407247955,238195250,-361951885,1,1,0
2.408,-2104833612,1407247955,238195250,-361951885,1,1,0
2.409,-2104833612,1407247955,238195250,-361951885,1,1,0
2.41,-2104833612,1407247955,238195250,-361951885,1,1,0
2.411,-2104833612,1407247955,238195250,-361951885,1,1,0
2.412,-2104833612,1407247955,238195250,-361951885,1,1,0
2.413,-2104833612,1407247955,238195250,-361951885,1,1,0
2.414,-2104833612,1407247955,238195250,-361951885,1,0,0
2.415,322197369,-1682120719,238195250,-361951885,0,1,0
2.416,322197369,-1682120719,238195250,-361951885,0,1,0
2.417,322197369,-1682120719,238195250,-361951885,0,1,0
2.418,322197369,-1682120719,238195250,-361951885,0,1,0
2.419,322197369,-1682120719,238195250,-361951885,0,1,0
2.42,322197369,-1682120719,238195250,-361951885,0,1,0
2.421,322197369,-1682120719,238195250,-361951885,0,1,0
2.422,322197369,-1682120719,238195250,-361951885,0,1,0
2.423,322197369,-1682120719,238195250,-361951885,0,1,0
2.424,322197369,-1682120719,238195250,-361951885,0,1,0
2.425,322197369,-1682120719,238195250,-361951885,0,1,0
2.426,322197369,-1682120719,238195250,-361951885,0,1,0
2.427,322197369,-1682120719,238195250,-361951885,0,1,0
2.428,322197369,-1682120719,238195250,-361951885,0,1,0
2.429,322197369,-1682120719,238195250,-361951885,0,1,0
2.43,322197369,-1682120719,238195250,-361951885,0,1,0
2.431,322197369,-1682120719,238195250,-361951885,0,0,0
2.432,663136555,-911747836,238195250,-361951885,1,1,0
2.433,663136555,-911747836,238195250,-361951885,1,1,0
2.434,663136555,-911747836,238195250,-361951885,1,1,0
2.435,663136555,-911747836,238195250,-361951885,1,1,0
2.436,663136555,-911747836,238195250,-361951885,1,1,0
2.437,663136555,-911747836,238195250,-361951885,1,1,0
2.438,663136555,-911747836,238195250,-361951885,1,1,0
2.439,663136555,-911747836,238195250,-361951885,1,1,0
2.44,663136555,-911747836,238195250,-361951885,1,1,0
2.441,663136555,-911747836,238195250,-361951885,1,1,0
2.442,663136555,-911747836,238195250,-361951885,1,1,0
2.443,663136555,-911747836,238195250,-361951885,1,1,0
2.444,663136555,-911747836,238195250,-361951885,1,1,0
2.445,663136555,-911747836,238195250,-361951885,1,1,0
2.446,663136555,-911747836,238195250,-361951885,1,1,0
2.447,663136555,-911747836,238195250,-361951885,1,1,0
2.448,663136555,-911747836,238195250,-361951885,1,0,0
2.449,19088743,-1985229329,322197369,-1682120719,0,1,0
2.45,19088743,-1985229329,322197369,-1682120719,0,1,0
2.451,19088743,-1985229329,322197369,-1682120719,0,1,0
2.452,19088743,-1985229329,322197369,-1682120719,0,1,0
2.453,19088743,-1985229329,322197369,-1682120719,0,1,0
2.454,19088743,-1985229329,322197369,-1682120719,0,1,0
2.455,19088743,-1985229329,322197369,-1682120719,0,1,0
2.456,19088743,-1985229329,322197369,-1682120719,0,1,0
2.457,19088743,-1985229329,322197369,-1682120719,0,1,0
2.458,19088743,-1985229329,322197369,-1682120719,0,1,0
2.459,19088743,-1985229329,322197369,-1682120719,0,1,0
2.46,19088743,-1985229329,322197369,-1682120719,0,1,0
2.461,19088743,-1985229329,322197369,-1682120719,0,1,0
2.462,19088743,-1985229329,322197369,-1682120719,0,1,0
2.463,19088743,-1985229329,322197369,-1682120719,0,1,0
2.464,19088743,-1985229329,322197369,-1682120719,0,1,0
2.465,19088743,-1985229329,322197369,-1682120719,0,0,0
2.466,-2048388268,252359685,322197369,-1682120719,1,1,0
2.467,-2048388268,252359685,322197369,-1682120719,1,1,0
2.468,-2048388268,252359685,322197369,-1682120719,1,1,0
2.469,-2048388268,252359685,322197369,-1682120719,1,1,0
2.47,-2048388268,252359685,322197369,-1682120719,1,1,0
2.471,-2048388268,252359685,322197369,-1682120719,1,1,0
2.472,-2048388268,252359685,322197369,-1682120719,1,1,0
2.473,-2048388268,252359685,322197369,-1682120719,1,1,0
2.474,-2048388268,252359685,322197369,-1682120719,1,1,0
2.475,-2048388268,252359685,322197369,-1682120719,1,1,0
2.476,-2048388268,252359685,322197369,-1682120719,1,1,0
2.477,-2048388268,252359685,322197369,-1682120719,1,1,0
2.478,-2048388268,252359685,322197369,-1682120719,1,1,0
2.479,-2048388268,252359685,322197369,-1682120719,1,1,0
2.48,-2048388268,252359685,322197369,-1682120719,1,1,0
2.481,-2048388268,252359685,322197369,-1682120719,1,1,0
2.482,-2048388268,252359685,322197369,-1682120719,1,0,0
2.483,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.484,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.485,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.486,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.487,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.488,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.489,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.49,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.491,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.492,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.493,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.494,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.495,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.496,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.497,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.498,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.499,-2021161081,-2021161081,322197369,-1682120719,0,0,0
2.5,309334259,-859300444,322197369,-1682120719,1,1,0
2.501,309334259,-859300444,322197369,-1682120719,1,1,0
2.502,309334259,-859300444,322197369,-1682120719,1,1,0
2.503,309334259,-859300444,322197369,-1682120719,1,1,0
2.504,309334259,-859300444,322197369,-1682120719,1,1,0
2.505,309334259,-859300444,322197369,-1682120719,1,1,0
2.506,309334259,-859300444,322197369,-1682120719,1,1,0
2.507,309334259,-859300444,322197369,-1682120719,1,1,0
2.508,309334259,-859300444,322197369,-1682120719,1,1,0
2.509,309334259,-859300444,322197369,-1682120719,1,1,0
2.51,309334259,-859300444,322197369,-1682120719,1,1,0
2.511,309334259,-859300444,322197369,-1682120719,1,1,0
2.512,309334259,-859300444,322197369,-1682120719,1,1,0
2.513,309334259,-859300444,322197369,-1682120719,1,1,0
2.514,309334259,-859300444,322197369,-1682120719,1,1,0
2.515,309334259,-859300444,322197369,-1682120719,1,1,0
2.516,309334259,-859300444,322197369,-1682120719,1,0,0
2.517,1500476786,543975792,322197369,-1682120719,0,1,0
2.518,1500476786,543975792,322197369,-1682120719,0,1,0
2.519,1500476786,543975792,322197369,-1682120719,0,1,0
2.52,1500476786,543975792,322197369,-1682120719,0,1,0
2.521,1500476786,543975792,322197369,-1682120719,0,1,0
2.522,1500476786,543975792,322197369,-1682120719,0,1,0
2.523,1500476786,543975792,322197369,-1682120719,0,1,0
2.524,1500476786,543975792,322197369,-1682120719,0,1,0
2.525,1500476786,543975792,322197369,-1682120719,0,1,0
2.526,1500476786,543975792,322197369,-1682120719,0,1,0
2.527,1500476786,543975792,322197369,-1682120719,0,1,0
2.528,1500476786,543975792,322197369,-1682120719,0,1,0
2.529,1500476786,543975792,322197369,-1682120719,0,1,0
2.53,1500476786,543975792,322197369,-1682120719,0,1,0
2.531,1500476786,543975792,322197369,-1682120719,0,1,0
2.532,1500476786,543975792,322197369,-1682120719,0,1,0
2.533,1500476786,543975792,322197369,-1682120719,0,0,0
2.534,1760299270,1642118831,322197369,-1682120719,1,1,0
2.535,1760299270,1642118831,322197369,-1682120719,1,1,0
2.536,1760299270,1642118831,322197369,-1682120719,1,1,0
2.537,1760299270,1642118831,322197369,-1682120719,1,1,0
2.538,1760299270,1642118831,322197369,-1682120719,1,1,0
2.539,1760299270,1642118831,322197369,-1682120719,1,1,0
2.54,1760299270,1642118831,322197369,-1682120719,1,1,0
2.541,1760299270,1642118831,322197369,-1682120719,1,1,0
2.542,1760299270,1642118831,322197369,-1682120719,1,1,0
2.543,1760299270,1642118831,322197369,-1682120719,1,1,0
2.544,1760299270,1642118831,322197369,-1682120719,1,1,0
2.545,1760299270,1642118831,322197369,-1682120719,1,1,0
2.546,1760299270,1642118831,322197369,-1682120719,1,1,0
2.547,1760299270,1642118831,322197369,-1682120719,1,1,0
2.548,1760299270,1642118831,322197369,-1682120719,1,1,0
2.549,1760299270,1642118831,322197369,-1682120719,1,1,0
2.55,1760299270,1642118831,322197369,-1682120719,1,0,0
2.551,1931501938,1696625517,322197369,-1682120719,0,1,0
2.552,1931501938,1696625517,322197369,-1682120719,0,1,0
2.553,1931501938,1696625517,322197369,-1682120719,0,1,0
2.554,1931501938,1696625517,322197369,-1682120719,0,1,0
2.555,1931501938,1696625517,322197369,-1682120719,0,1,0
2.556,1931501938,1696625517,322197369,-1682120719,0,1,0
2.557,1931501938,1696625517,322197369,-1682120719,0,1,0
2.558,1931501938,1696625517,322197369,-1682120719,0,1,0
2.559,1931501938,1696625517,322197369,-1682120719,0,1,0
2.56,1931501938,1696625517,322197369,-1682120719,0,1,0
2.561,1931501938,1696625517,322197369,-1682120719,0,1,0
2.562,1931501938,1696625517,322197369,-1682120719,0,1,0
2.563,1931501938,1696625517,322197369,-1682120719,0,1,0
2.564,1931501938,1696625517,322197369,-1682120719,0,1,0
2.565,1931501938,1696625517,322197369,-1682120719,0,1,0
2.566,1931501938,1696625517,322197369,-1682120719,0,1,0
2.567,1931501938,1696625517,322197369,-1682120719,0,0,0
2.568,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.569,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.57,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.571,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.572,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.573,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.574,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.575,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.576,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.577,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.578,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.579,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.58,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.581,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.582,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.583,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.584,-1290368963,-978969719,322197369,-1682120719,1,0,0
2.585,1869575272,1701978228,238195250,-361951885,0,1,0
2.586,1869575272,1701978228,238195250,-361951885,0,1,0
2.587,1869575272,1701978228,238195250,-361951885,0,1,0
2.588,1869575272,1701978228,238195250,-361951885,0,1,0
2.589,1869575272,1701978228,238195250,-361951885,0,1,0
2.59,1869575272,1701978228,238195250,-361951885,0,1,0
2.591,1869575272,1701978228,238195250,-361951885,0,1,0
2.592,1869575272,1701978228,238195250,-361951885,0,1,0
2.593,1869575272,1701978228,238195250,-361951885,0,1,0
2.594,1869575272,1701978228,238195250,-361951885,0,1,0
2.595,1869575272,1701978228,238195250,-361951885,0,1,0
2.596,1869575272,1701978228,238195250,-361951885,0,1,0
2.597,1869575272,1701978228,238195250,-361951885,0,1,0
2.598,1869575272,1701978228,238195250,-361951885,0,1,0
2.599,1869575272,1701978228,238195250,-361951885,0,1,0
2.6,1869575272,1701978228,238195250,-361951885,0,1,0
2.601,1869575272,1701978228,238195250,-361951885,0,0,0
2.602,1207069092,-700218992,238195250,-361951885,1,1,0
2.603,1207069092,-700218992,238195250,-361951885,1,1,0
2.604,1207069092,-700218992,238195250,-361951885,1,1,0
2.605,1207069092,-700218992,238195250,-361951885,1,1,0
2.606,1207069092,-700218992,238195250,-361951885,1,1,0
2.607,1207069092,-700218992,238195250,-361951885,1,1,0
2.608,1207069092,-700218992,238195250,-361951885,1,1,0
2.609,1207069092,-700218992,238195250,-361951885,1,1,0
2.61,1207069092,-700218992,238195250,-361951885,1,1,0
2.611,1207069092,-700218992,238195250,-361951885,1,1,0
2.612,1207069092,-700218992,238195250,-361951885,1,1,0
2.613,1207069092,-700218992,238195250,-361951885,1,1,0
2.614,1207069092,-700218992,238195250,-361951885,1,1,0
2.615,1207069092,-700218992,238195250,-361951885,1,1,0
2.616,1207069092,-700218992,238195250,-361951885,1,1,0
2.617,1207069092,-700218992,238195250,-361951885,1,1,0
2.618,1207069092,-700218992,238195250,-361951885,1,0,0
2.619,1751215648,1986098021,238195250,-361951885,0,1,0
2.62,1751215648,1986098021,238195250,-361951885,0,1,0
2.621,1751215648,1986098021,238195250,-361951885,0,1,0
2.622,1751215648,1986098021,238195250,-361951885,0,1,0
2.623,1751215648,1986098021,238195250,-361951885,0,1,0
2.624,1751215648,1986098021,238195250,-361951885,0,1,0
2.625,1751215648,1986098021,238195250,-361951885,0,1,0
2.626,1751215648,1986098021,238195250,-361951885,0,1,0
2.627,1751215648,1986098021,238195250,-361951885,0,1,0
2.628,1751215648,1986098021,238195250,-361951885,0,1,0
2.629,1751215648,1986098021,238195250,-361951885,0,1,0
2.63,1751215648,1986098021,238195250,-361951885,0,1,0
2.631,1751215648,1986098021,238195250,-361951885,0,1,0
2.632,1751215648,1986098021,238195250,-361951885,0,1,0
2.633,1751215648,1986098021,238195250,-361951885,0,1,0
2.634,1751215648,1986098021,238195250,-361951885,0,1,0
2.635,1751215648,1986098021,238195250,-361951885,0,0,0
2.636,-640340104,-181042023,238195250,-361951885,1,1,0
2.637,-640340104,-181042023,238195250,-361951885,1,1,0
2.638,-640340104,-181042023,238195250,-361951885,1,1,0
2.639,-640340104,-181042023,238195250,-361951885,1,1,0
2.64,-640340104,-181042023,238195250,-361951885,1,1,0
2.641,-640340104,-181042023,238195250,-361951885,1,1,0
2.642,-640340104,-181042023,238195250,-361951885,1,1,0
2.643,-640340104,-181042023,238195250,-361951885,1,1,0
2.644,-640340104,-181042023,238195250,-361951885,1,1,0
2.645,-640340104,-181042023,238195250,-361951885,1,1,0
2.646,-640340104,-181042023,238195250,-361951885,1,1,0
2.647,-640340104,-181042023,238195250,-361951885,1,1,0
2.648,-640340104,-181042023,238195250,-361951885,1,1,0
2.649,-640340104,-181042023,238195250,-361951885,1,1,0
2.65,-640340104,-181042023,238195250,-361951885,1,1,0
2.651,-640340104,-181042023,238195250,-361951885,1,1,0
2.652,-640340104,-181042023,238195250,-361951885,1,0,0
2.653,1818848869,218759168,238195250,-361951885,0,1,0
2.654,1818848869,218759168,238195250,-361951885,0,1,0
2.655,1818848869,218759168,238195250,-361951885,0,1,0
2.656,1818848869,218759168,238195250,-361951885,0,1,0
2.657,1818848869,218759168,238195250,-361951885,0,1,0
2.658,1818848869,218759168,238195250,-361951885,0,1,0
2.659,1818848869,218759168,238195250,-361951885,0,1,0
2.66,1818848869,218759168,238195250,-361951885,0,1,0
2.661,1818848869,218759168,238195250,-361951885,0,1,0
2.662,1818848869,218759168,238195250,-361951885,0,1,0
2.663,1818848869,218759168,238195250,-361951885,0,1,0
2.664,1818848869,218759168,238195250,-361951885,0,1,0
2.665,1818848869,218759168,238195250,-361951885,0,1,0
2.666,1818848869,218759168,238195250,-361951885,0,1,0
2.667,1818848869,218759168,238195250,-361951885,0,1,0
2.668,1818848869,218759168,238195250,-361951885,0,1,0
2.669,1818848869,218759168,238195250,-361951885,0,0,0
2.67,-2104833612,1407247955,238195250,-361951885,1,1,0
2.671,-2104833612,1407247955,238195250,-361951885,1,1,0
2.672,-2104833612,1407247955,238195250,-361951885,1,1,0
2.673,-2104833612,1407247955,238195250,-361951885,1,1,0
2.674,-2104833612,1407247955,238195250,-361951885,1,1,0
2.675,-2104833612,1407247955,238195250,-361951885,1,1,0
2.676,-2104833612,1407247955,238195250,-361951885,1,1,0
2.677,-2104833612,1407247955,238195250,-361951885,1,1,0
2.678,-2104833612,1407247955,238195250,-361951885,1,1,0
2.679,-2104833612,1407247955,238195250,-361951885,1,1,0
2.68,-2104833612,1407247955,238195250,-361951885,1,1,0
2.681,-2104833612,1407247955,238195250,-361951885,1,1,0
2.682,-2104833612,1407247955,238195250,-361951885,1,1,0
2.683,-2104833612,1407247955,238195250,-361951885,1,1,0
2.684,-2104833612,1407247955,238195250,-361951885,1,1,0
2.685,-2104833612,1407247955,238195250,-361951885,1,1,0
2.686,-2104833612,1407247955,238195250,-361951885,1,0,0
2.687,322197369,-1682120719,238195250,-361951885,0,1,0
2.688,322197369,-1682120719,238195250,-361951885,0,1,0
2.689,322197369,-1682120719,238195250,-361951885,0,1,0
2.69,322197369,-1682120719,238195250,-361951885,0,1,0
2.691,322197369,-1682120719,238195250,-361951885,0,1,0
2.692,322197369,-1682120719,238195250,-361951885,0,1,0
2.693,322197369,-1682120719,238195250,-361951885,0,1,0
2.694,322197369,-1682120719,238195250,-361951885,0,1,0
2.695,322197369,-1682120719,238195250,-361951885,0,1,0
2.696,322197369,-1682120719,238195250,-361951885,0,1,0
2.697,322197369,-1682120719,238195250,-361951885,0,1,0
2.698,322197369,-1682120719,238195250,-361951885,0,1,0
2.699,322197369,-1682120719,238195250,-361951885,0,1,0
2.7,322197369,-1682120719,238195250,-361951885,0,1,0
2.701,322197369,-1682120719,238195250,-361951885,0,1,0
2.702,322197369,-1682120719,238195250,-361951885,0,1,0
2.703,322197369,-1682120719,238195250,-361951885,0,0,0
2.704,663136555,-911747836,238195250,-361951885,1,1,0
2.705,663136555,-911747836,238195250,-361951885,1,1,0
2.706,663136555,-911747836,238195250,-361951885,1,1,0
2.707,663136555,-911747836,238195250,-361951885,1,1,0
2.708,663136555,-911747836,238195250,-361951885,1,1,0
2.709,663136555,-911747836,238195250,-361951885,1,1,0
2.71,663136555,-911747836,238195250,-361951885,1,1,0
2.711,663136555,-911747836,238195250,-361951885,1,1,0
2.712,663136555,-911747836,238195250,-361951885,1,1,0
2.713,663136555,-911747836,238195250,-361951885,1,1,0
2.714,663136555,-911747836,238195250,-361951885,1,1,0
2.715,663136555,-911747836,238195250,-361951885,1,1,0
2.716,663136555,-911747836,238195250,-361951885,1,1,0
2.717,663136555,-911747836,238195250,-361951885,1,1,0
2.718,663136555,-911747836,238195250,-361951885,1,1,0
2.719,663136555,-911747836,238195250,-361951885,1,1,0
2.72,663136555,-911747836,238195250,-361951885,1,0,0
