"Time","onOffController.reference","temperatureSensor.port.T"
2.953000000000000E+00,2.897083333335300E+01,3.017115145763000E+02
2.954000000000000E+00,2.897500000002000E+01,3.017106585105500E+02
2.955000000000000E+00,2.897916666668700E+01,3.017098025304100E+02
2.956000000000000E+00,2.898333333335400E+01,3.017089466358400E+02
2.957000000000000E+00,2.898750000002100E+01,3.017080908268700E+02
2.958000000000000E+00,2.899166666668800E+01,3.017072351034600E+02
2.959000000000000E+00,2.899583333335500E+01,3.017063794656200E+02
2.960000000000000E+00,2.900000000002200E+01,3.017055239133300E+02
2.961000000000000E+00,2.900416666668900E+01,3.017046684465900E+02
2.962000000000000E+00,2.900833333335600E+01,3.017038130653800E+02
2.963000000000000E+00,2.901250000002300E+01,3.017029577697100E+02
2.964000000000000E+00,2.901666666669000E+01,3.017021025595600E+02
2.965000000000000E+00,2.902083333335700E+01,3.017012474349200E+02
2.966000000000000E+00,2.902500000002400E+01,3.017003923957800E+02
2.967000000000000E+00,2.902916666669100E+01,3.016995374421400E+02
2.968000000000000E+00,2.903333333335800E+01,3.016986825739900E+02
2.969000000000000E+00,2.903750000002500E+01,3.016978277913100E+02
2.970000000000000E+00,2.904166666669200E+01,3.016969730941000E+02
2.971000000000000E+00,2.904583333335900E+01,3.016961184823600E+02
2.972000000000000E+00,2.905000000002600E+01,3.016952639560700E+02
2.973000000000000E+00,2.905416666669300E+01,3.016944095152200E+02
2.974000000000000E+00,2.905833333336000E+01,3.016935551598100E+02
2.975000000000000E+00,2.906250000002700E+01,3.016927008898200E+02
2.976000000000000E+00,2.906666666669400E+01,3.016918467052500E+02
2.977000000000000E+00,2.907083333336100E+01,3.016909926061000E+02
2.978000000000000E+00,2.907500000002800E+01,3.016901385923400E+02
2.979000000000000E+00,2.907916666669500E+01,3.016892846639800E+02
2.980000000000000E+00,2.908333333336200E+01,3.016884308210000E+02
2.981000000000000E+00,2.908750000002900E+01,3.016875770633900E+02
2.982000000000000E+00,2.909166666669600E+01,3.016867233911600E+02
2.983000000000000E+00,2.909583333336300E+01,3.016858698042800E+02
2.984000000000000E+00,2.910000000003000E+01,3.016850163027500E+02
2.985000000000000E+00,2.910416666669700E+01,3.016841628865700E+02
2.986000000000000E+00,2.910833333336400E+01,3.016833095557200E+02
2.987000000000000E+00,2.911250000003100E+01,3.016824563101900E+02
2.988000000000000E+00,2.911666666669800E+01,3.016816031499800E+02
2.989000000000000E+00,2.912083333336500E+01,3.016807500750700E+02
2.990000000000000E+00,2.912500000003200E+01,3.016798970854700E+02
2.991000000000000E+00,2.912916666669900E+01,3.016790441811500E+02
2.992000000000000E+00,2.913333333336600E+01,3.016781913621200E+02
2.993000000000000E+00,2.913750000003300E+01,3.016773386283600E+02
2.994000000000000E+00,2.914166666670000E+01,3.016764859798700E+02
2.995000000000000E+00,2.914583333336700E+01,3.016756334166300E+02
2.996000000000000E+00,2.915000000003400E+01,3.016747809386400E+02
2.997000000000000E+00,2.915416666670100E+01,3.016739285458900E+02
2.998000000000000E+00,2.915833333336800E+01,3.016730762383700E+02
2.999000000000000E+00,2.916250000003500E+01,3.016722240160700E+02
3.000000000000000E+00,2.916666666670200E+01,3.016713718789800E+02
3.001000000000000E+00,2.917083333336900E+01,3.016705198271000E+02
3.002000000000000E+00,2.917500000003600E+01,3.016696678604200E+02
3.003000000000000E+00,2.917916666670300E+01,3.016688159789300E+02
3.004000000000000E+00,2.918333333337000E+01,3.016679641826100E+02
3.005000000000000E+00,2.918750000003700E+01,3.016671124714700E+02
3.006000000000000E+00,2.919166666670400E+01,3.016662608454900E+02
3.007000000000000E+00,2.919583333337100E+01,3.016654093046600E+02
3.008000000000000E+00,2.920000000003800E+01,3.016645578489800E+02
3.009000000000000E+00,2.920416666670500E+01,3.016637064784300E+02
3.010000000000000E+00,2.920833333337200E+01,3.016628551930200E+02
3.011000000000000E+00,2.921250000003900E+01,3.016620039927200E+02
3.012000000000000E+00,2.921666666670600E+01,3.016611528775400E+02
3.013000000000000E+00,2.922083333337300E+01,3.016603018474500E+02
3.014000000000000E+00,2.922500000004000E+01,3.016594509024700E+02
3.015000000000000E+00,2.922916666670700E+01,3.016586000425700E+02
3.016000000000000E+00,2.923333333337400E+01,3.016577492677400E+02
3.017000000000000E+00,2.923750000004100E+01,3.016568985779900E+02
3.018000000000000E+00,2.924166666670800E+01,3.016560479733000E+02
3.019000000000000E+00,2.924583333337500E+01,3.016551974536500E+02
3.020000000000000E+00,2.925000000004200E+01,3.016543470190500E+02
3.021000000000000E+00,2.925416666670900E+01,3.016534966694900E+02
3.022000000000000E+00,2.925833333337600E+01,3.016526464049500E+02
3.023000000000000E+00,2.926250000004300E+01,3.016517962254300E+02
3.024000000000000E+00,2.926666666671000E+01,3.016509461309200E+02
3.025000000000000E+00,2.927083333337700E+01,3.016500961214200E+02
3.026000000000000E+00,2.927500000004400E+01,3.016492461969000E+02
3.027000000000000E+00,2.927916666671100E+01,3.016483963573700E+02
3.028000000000000E+00,2.928333333337800E+01,3.016475466028100E+02
3.029000000000000E+00,2.928750000004500E+01,3.016466969332200E+02
3.030000000000000E+00,2.929166666671200E+01,3.016458473485900E+02
3.031000000000000E+00,2.929583333337900E+01,3.016449978489100E+02
3.032000000000000E+00,2.930000000004600E+01,3.016441484341700E+02
3.033000000000000E+00,2.930416666671300E+01,3.016432991043600E+02
3.034000000000000E+00,2.930833333338000E+01,3.016424498594800E+02
3.035000000000000E+00,2.931250000004700E+01,3.016416006995100E+02
3.036000000000000E+00,2.931666666671400E+01,3.016407516244500E+02
3.037000000000000E+00,2.932083333338100E+01,3.016399026342900E+02
3.038000000000000E+00,2.932500000004800E+01,3.016390537290200E+02
3.039000000000000E+00,2.932916666671500E+01,3.016382049086300E+02
3.040000000000000E+00,2.933333333338200E+01,3.016373561731200E+02
3.041000000000000E+00,2.933750000004900E+01,3.016365075224700E+02
3.042000000000000E+00,2.934166666671600E+01,3.016356589566800E+02
3.043000000000000E+00,2.934583333338300E+01,3.016348104757300E+02
3.044000000000000E+00,2.935000000004800E+01,3.016339620796300E+02
3.045000000000000E+00,2.935416666671300E+01,3.016331137683600E+02
3.046000000000000E+00,2.935833333337800E+01,3.016322655419100E+02
3.047000000000000E+00,2.936250000004300E+01,3.016314174002700E+02
3.048000000000000E+00,2.936666666670800E+01,3.016305693434400E+02
3.049000000000000E+00,2.937083333337300E+01,3.016297213714000E+02
3.050000000000000E+00,2.937500000003800E+01,3.016288734841600E+02
3.051000000000000E+00,2.937916666670300E+01,3.016280256816900E+02
3.052000000000000E+00,2.938333333336800E+01,3.016271779640000E+02
3.053000000000000E+00,2.938750000003300E+01,3.016263303310700E+02
3.054000000000000E+00,2.939166666669800E+01,3.016254827829000E+02
3.055000000000000E+00,2.939583333336300E+01,3.016246353194700E+02
3.056000000000000E+00,2.940000000002800E+01,3.016237879407800E+02
3.057000000000000E+00,2.940416666669300E+01,3.016229406468200E+02
3.058000000000000E+00,2.940833333335800E+01,3.016220934375700E+02
3.059000000000000E+00,2.941250000002300E+01,3.016212463130500E+02
3.060000000000000E+00,2.941666666668800E+01,3.016203992732200E+02
3.061000000000000E+00,2.942083333335400E+01,3.016195523180900E+02
3.062000000000000E+00,2.942500000001900E+01,3.016187054476500E+02
3.063000000000000E+00,2.942916666668400E+01,3.016178586618900E+02
3.064000000000000E+00,2.943333333334900E+01,3.016170119608000E+02
3.065000000000000E+00,2.943750000001400E+01,3.016161653443700E+02
3.066000000000000E+00,2.944166666667900E+01,3.016153188125900E+02
3.067000000000000E+00,2.944583333334400E+01,3.016144723654500E+02
3.068000000000000E+00,2.945000000000900E+01,3.016136260029600E+02
3.069000000000000E+00,2.945416666667400E+01,3.016127797250900E+02
3.070000000000000E+00,2.945833333333900E+01,3.016119335318400E+02
3.071000000000000E+00,2.946250000000400E+01,3.016110874232000E+02
3.072000000000000E+00,2.946666666666900E+01,3.016199194940800E+02
3.073000000000000E+00,2.947083333333400E+01,3.016287501705600E+02
3.074000000000000E+00,2.947500000000000E+01,3.016375798059600E+02
3.075000000000000E+00,2.947916666666700E+01,3.016464082788900E+02
3.076000000000000E+00,2.948333333333300E+01,3.016552355597300E+02
3.077000000000000E+00,2.948750000000000E+01,3.016640616387200E+02
3.078000000000000E+00,2.949166666666700E+01,3.016728865127200E+02
3.079000000000000E+00,2.949583333333300E+01,3.016817101808200E+02
3.080000000000000E+00,2.950000000000000E+01,3.016905326428300E+02
3.081000000000000E+00,2.950416666666700E+01,3.016993538988300E+02
3.082000000000000E+00,2.950833333333300E+01,3.017081739489500E+02
3.083000000000000E+00,2.951250000000000E+01,3.017169927933800E+02
3.084000000000000E+00,2.951666666666700E+01,3.017258104322800E+02
3.085000000000000E+00,2.952083333333300E+01,3.017346268658500E+02
3.086000000000000E+00,2.952500000000000E+01,3.017434420942700E+02
3.087000000000000E+00,2.952916666666700E+01,3.017522561177300E+02
3.088000000000000E+00,2.953333333333300E+01,3.017610689364200E+02
3.089000000000000E+00,2.953750000000000E+01,3.017698805505200E+02
3.090000000000000E+00,2.954166666666700E+01,3.017786909602100E+02
3.091000000000000E+00,2.954583333333300E+01,3.017875001656900E+02
3.092000000000000E+00,2.955000000000000E+01,3.017963081671300E+02
3.093000000000000E+00,2.955416666666700E+01,3.018051149647300E+02
3.094000000000000E+00,2.955833333333300E+01,3.018139205586800E+02
3.095000000000000E+00,2.956250000000000E+01,3.018227249491500E+02
3.096000000000000E+00,2.956666666666700E+01,3.018315281363300E+02
3.097000000000000E+00,2.957083333333300E+01,3.018403301204200E+02
3.098000000000000E+00,2.957500000000000E+01,3.018491309015900E+02
3.099000000000000E+00,2.957916666666700E+01,3.018579304800300E+02
3.100000000000000E+00,2.958333333333300E+01,3.018667288559400E+02
3.101000000000000E+00,2.958750000000000E+01,3.018755260294800E+02
3.102000000000000E+00,2.959166666666700E+01,3.018843220008500E+02
3.103000000000000E+00,2.959583333333300E+01,3.018931167702400E+02
3.104000000000000E+00,2.960000000000000E+01,3.019019103378300E+02
3.105000000000000E+00,2.960416666666700E+01,3.019107027038100E+02
3.106000000000000E+00,2.960833333333300E+01,3.019194938683600E+02
3.107000000000000E+00,2.961250000000000E+01,3.019282838316700E+02
3.108000000000000E+00,2.961666666666700E+01,3.019370725939200E+02
3.109000000000000E+00,2.962083333333300E+01,3.019458601553000E+02
3.110000000000000E+00,2.962499999999900E+01,3.019546465159900E+02
3.111000000000000E+00,2.962916666666600E+01,3.019634316761900E+02
3.112000000000000E+00,2.963333333333200E+01,3.019722156360700E+02
3.113000000000000E+00,2.963749999999900E+01,3.019809983958200E+02
3.114000000000000E+00,2.964166666666500E+01,3.019897799556300E+02
3.115000000000000E+00,2.964583333333100E+01,3.019985603156800E+02
3.116000000000000E+00,2.964999999999800E+01,3.020073394761500E+02
3.117000000000000E+00,2.965416666666400E+01,3.020161174372400E+02
3.118000000000000E+00,2.965833333333000E+01,3.020248941991300E+02
3.119000000000000E+00,2.966249999999700E+01,3.020336697620000E+02
3.120000000000000E+00,2.966666666666300E+01,3.020424441260400E+02
3.121000000000000E+00,2.967083333333000E+01,3.020512172914300E+02
3.122000000000000E+00,2.967499999999600E+01,3.020599892583600E+02
3.123000000000000E+00,2.967916666666200E+01,3.020687600270100E+02
3.124000000000000E+00,2.968333333332900E+01,3.020775295975800E+02
3.125000000000000E+00,2.968749999999500E+01,3.020862979702300E+02
3.126000000000000E+00,2.969166666666100E+01,3.020950651451600E+02
3.127000000000000E+00,2.969583333332800E+01,3.021038311225600E+02
3.128000000000000E+00,2.969999999999400E+01,3.021125959026100E+02
3.129000000000000E+00,2.970416666666100E+01,3.021213594854800E+02
3.130000000000000E+00,2.970833333332700E+01,3.021301218713800E+02
3.131000000000000E+00,2.971249999999300E+01,3.021388830604800E+02
3.132000000000000E+00,2.971666666666000E+01,3.021476430529600E+02
3.133000000000000E+00,2.972083333332600E+01,3.021564018490200E+02
3.134000000000000E+00,2.972499999999200E+01,3.021651594488400E+02
3.135000000000000E+00,2.972916666665900E+01,3.021739158525900E+02
3.136000000000000E+00,2.973333333332500E+01,3.021826710604700E+02
3.137000000000000E+00,2.973749999999200E+01,3.021914250726700E+02
3.138000000000000E+00,2.974166666665800E+01,3.022001778893500E+02
3.139000000000000E+00,2.974583333332400E+01,3.022089295107200E+02
3.140000000000000E+00,2.974999999999100E+01,3.022176799369500E+02
3.141000000000000E+00,2.975416666665700E+01,3.022264291682300E+02
3.142000000000000E+00,2.975833333332300E+01,3.022351772047400E+02
3.143000000000000E+00,2.976249999999000E+01,3.022439240466700E+02
3.144000000000000E+00,2.976666666665600E+01,3.022526696942000E+02
3.145000000000000E+00,2.977083333332300E+01,3.022614141475200E+02
3.146000000000000E+00,2.977499999998900E+01,3.022701574068000E+02
3.147000000000000E+00,2.977916666665500E+01,3.022788994722400E+02
3.148000000000000E+00,2.978333333332200E+01,3.022876403440200E+02
3.149000000000000E+00,2.978749999998800E+01,3.022963800223200E+02
3.150000000000000E+00,2.979166666665400E+01,3.023051185073300E+02
3.151000000000000E+00,2.979583333332100E+01,3.023138557992200E+02
3.152000000000000E+00,2.979999999998700E+01,3.023225918982000E+02
3.153000000000000E+00,2.980416666665300E+01,3.023313268044300E+02
3.154000000000000E+00,2.980833333332000E+01,3.023400605181000E+02
3.155000000000000E+00,2.981249999998600E+01,3.023487930394000E+02
3.156000000000000E+00,2.981666666665300E+01,3.023575243685100E+02
3.157000000000000E+00,2.982083333331900E+01,3.023662545056100E+02
3.158000000000000E+00,2.982499999998500E+01,3.023749834509000E+02
3.159000000000000E+00,2.982916666665200E+01,3.023837112045400E+02
3.160000000000000E+00,2.983333333331800E+01,3.023924377667300E+02
3.161000000000000E+00,2.983749999998400E+01,3.024011631376500E+02
3.162000000000000E+00,2.984166666665100E+01,3.024098873174800E+02
3.163000000000000E+00,2.984583333331700E+01,3.024186103064100E+02
3.164000000000000E+00,2.984999999998400E+01,3.024273321046100E+02
3.165000000000000E+00,2.985416666665000E+01,3.024360527122900E+02
3.166000000000000E+00,2.985833333331600E+01,3.024447721296000E+02
3.167000000000000E+00,2.986249999998300E+01,3.024534903567500E+02
3.168000000000000E+00,2.986666666664900E+01,3.024622073939200E+02
3.169000000000000E+00,2.987083333331500E+01,3.024709232412800E+02
3.170000000000000E+00,2.987499999998200E+01,3.024796378990200E+02
3.171000000000000E+00,2.987916666664800E+01,3.024883513673200E+02
3.172000000000000E+00,2.988333333331500E+01,3.024970636463800E+02
3.173000000000000E+00,2.988749999998100E+01,3.025057747363600E+02
3.174000000000000E+00,2.989166666664700E+01,3.025144846374600E+02
3.175000000000000E+00,2.989583333331400E+01,3.025231933498500E+02
3.176000000000000E+00,2.989999999998000E+01,3.025319008737200E+02
3.177000000000000E+00,2.990416666664600E+01,3.025406072092600E+02
3.178000000000000E+00,2.990833333331300E+01,3.025493123566500E+02
3.179000000000000E+00,2.991249999997900E+01,3.025580163160600E+02
3.180000000000000E+00,2.991666666664600E+01,3.025667190876900E+02
3.181000000000000E+00,2.992083333331200E+01,3.025754206717100E+02
3.182000000000000E+00,2.992499999997800E+01,3.025841210683100E+02
3.183000000000000E+00,2.992916666664500E+01,3.025928202776700E+02
3.184000000000000E+00,2.993333333331100E+01,3.026015182999800E+02
3.185000000000000E+00,2.993749999997700E+01,3.026102151354100E+02
3.186000000000000E+00,2.994166666664400E+01,3.026189107841500E+02
3.187000000000000E+00,2.994583333331000E+01,3.026276052463900E+02
3.188000000000000E+00,2.994999999997600E+01,3.026362985223000E+02
3.189000000000000E+00,2.995416666664300E+01,3.026449906120700E+02
3.190000000000000E+00,2.995833333330900E+01,3.026536815158800E+02
3.191000000000000E+00,2.996249999997600E+01,3.026623712339200E+02
3.192000000000000E+00,2.996666666664200E+01,3.026710597663600E+02
3.193000000000000E+00,2.997083333330800E+01,3.026797471133800E+02
3.194000000000000E+00,2.997499999997500E+01,3.026884332751800E+02
3.195000000000000E+00,2.997916666664100E+01,3.026971182519400E+02
3.196000000000000E+00,2.998333333330700E+01,3.027058020438300E+02
3.197000000000000E+00,2.998749999997400E+01,3.027144846510400E+02
3.198000000000000E+00,2.999166666664000E+01,3.027231660737500E+02
3.199000000000000E+00,2.999583333330700E+01,3.027318463121400E+02
3.200000000000000E+00,2.999999999997300E+01,3.027405253664000E+02
3.201000000000000E+00,3.000416666663900E+01,3.027492032367000E+02
